danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.689,0.76,-3.546,0.0603,0.000574,1.3e-06,0.109,0.512,132.024,5l9D0ugfAeQ6cgiYb2ay65,215173
0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798,7e89621JPkKaeDSTQ3avtg,283800
0.438,0.953,-7.075,0.132,0.0622,0.0,0.247,0.685,207.63,1HEBjmt2n8wmQvag4VqczV,213293
0.653,0.73,-10.613,0.0429,0.0115,1.02e-05,0.0776,0.894,108.709,4JfuiOWlWCkjP6OKurHjSn,220311
0.633,0.754,-6.495,0.0382,0.0316,2.27e-05,0.091,0.641,137.047,2skmOCFU64Bg7Ytkgwliwe,218707
0.801,0.759,-5.398,0.0378,0.657,0.0,0.0897,0.821,129.971,4S518ci8UY4op0Xyp6Hx6o,262773
0.646,0.795,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,0BgRaFy7qnwT1PuUmSTFkf,210960
0.672,0.738,-7.045,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,6t6oULCRS6hnI7rm0h5gwl,277040
0.482,0.829,-5.576,0.0437,0.00034,0.0,0.378,0.739,147.99,0l4DTppOxy7NUaEcwXuOb6,212307
0.666,0.855,-5.051,0.0295,0.179,1.2e-06,0.0987,0.803,125.639,31AOj9sFz2gM0O3hMARRBx,268427
0.591,0.935,-2.664,0.0478,0.000284,0.000278,0.142,0.736,140.043,2NniAhAtkRACaMeYt48xlD,247947
0.666,0.975,-3.47,0.0345,0.0135,0.000925,0.105,0.452,128.012,73TCSu9lIBosJX5QpL6T2n,191388
0.659,0.727,-8.638,0.0455,0.119,0.00427,0.1,0.748,166.163,51UtgWS4z1eMPuLQOzPtNH,211080
0.765,0.837,-3.113,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,0KAiuUOrLTIkzkpfpn9jb9,195973
0.472,0.946,-4.591,0.145,0.0372,0.0,0.352,0.486,177.489,7LygtNjQ65PSdzVjUnHXQb,201027
0.883,0.464,-11.251,0.0591,0.279,1.51e-05,0.0744,0.925,111.548,1aj4GXfmEYXfdVZohCpNKu,172333
0.549,0.805,-7.436,0.0368,0.398,1.29e-06,0.0938,0.969,160.753,2EPr9Wx7e1cpGEbNAtuN7x,150160
0.636,0.761,-6.389,0.0306,0.0517,0.0,0.0642,0.736,93.896,4cKGldbhGJniI8BrB3K6tb,257067
0.518,0.797,-5.153,0.0309,0.000681,0.0,0.107,0.293,132.918,1EFddFVisHbqCHah6oBlhD,238173
0.421,0.873,-4.343,0.0564,0.0654,0.0,0.123,0.629,84.786,7wMq5n8mYSKlQIGECKUgTX,202533
0.449,0.786,-5.438,0.0398,0.152,0.0,0.0911,0.46,161.798,14A2dKF4O0kQD0E5CCX3Jc,252960
0.819,0.693,-5.419,0.0357,0.0539,0.0,0.112,0.649,127.989,1uD9WEPLhyN1ddvX6pUEM1,250312
0.635,0.795,-5.313,0.0269,0.0514,3.08e-06,0.0751,0.628,115.23,5JKQMoGmXwDHCodn5pFVHB,283667
0.687,0.723,-4.751,0.0709,0.122,0.00102,0.573,0.432,76.0,3pD0f7hSJg2XdQ6udw5Tey,448573
0.615,0.911,-3.584,0.0278,0.0686,0.00188,0.0908,0.685,108.0,1r1fPuhj9H4VdXr7OK6FL5,205400
0.397,0.431,-9.258,0.0487,0.271,2.81e-06,0.118,0.463,94.103,2VFRnfx3nzHdeSrFhtq9Jj,324733
0.568,0.895,-4.712,0.0368,0.0311,2.79e-05,0.274,0.61,118.05,4sD46uHadkDrnwrbAy7Q8E,204106
0.632,0.902,-3.788,0.036,0.00465,1.76e-06,0.108,0.39,125.791,1ANFonG1ckVe1ydfwf54dC,245707
0.529,0.836,-4.595,0.0429,0.00337,0.0,0.0665,0.394,163.838,0K8Hm9Q7GbyucgQB5BhC5C,251733
0.53,0.768,-5.611,0.0284,0.00385,0.0,0.103,0.374,148.095,3WbphvawbMZ8FyqDxYGdSQ,260333
0.627,0.699,-4.504,0.0244,0.174,0.0,0.0789,0.535,94.003,38xWaVFKaxZlMFvzNff2aW,261427
0.555,0.797,-6.653,0.0319,0.0645,0.0,0.322,0.652,124.396,59IMJ1XHmOXRFE072RQafl,230800
0.433,0.946,-5.138,0.0398,0.00264,0.0,0.198,0.578,95.169,4KoNBTm9a55KgLMtEaf3n6,261520
0.571,0.505,-9.312,0.0238,0.0757,1.04e-05,0.109,0.276,99.562,21jEuMn2lf37715rwjow2M,269467
0.358,0.916,-5.958,0.0497,0.0299,0.0,0.595,0.498,171.133,0Dmao2oWlAZzIBX2Q1B5AH,357267
0.544,0.659,-7.191,0.0298,0.427,1.33e-06,0.126,0.361,109.933,2f5N826udWfjT9iomeaBJt,274933
0.49,0.885,-4.121,0.0396,0.00218,0.0,0.0741,0.64,166.996,37sINbJZcFdHFAsVNsPq1i,245467
0.487,0.427,-6.949,0.0405,0.545,0.0,0.0909,0.803,185.117,3yupzluZdw77zjfskZnQgc,200067
0.581,0.977,-5.467,0.157,0.00358,0.0054,0.195,0.714,130.007,2DIYI7xR0DsCdSHkyY1vUt,210120
0.684,0.834,-4.524,0.0675,0.0646,0.0,0.271,0.538,164.02,5A6OHHy73AR5tLxgTc98zz,217667
0.673,0.843,-9.561,0.0379,0.0171,1.01e-05,0.305,0.398,115.658,5xMLcSEstX1jN4arpNXqtX,249507
0.502,0.924,-6.299,0.0503,0.0127,0.0,0.162,0.922,149.186,5RHG4SQ6iJ1qQJmt3EFJCX,219667
0.447,0.954,-8.069,0.0751,0.0235,0.403,0.298,0.331,123.453,0bVtevEgtDIeRjCJbK3Lmv,272027
0.609,0.935,-2.941,0.0479,0.0029,0.000359,0.188,0.498,95.957,2CGDxXXYbkPOyRXHzQbqkT,252400
0.692,0.497,-7.316,0.119,0.676,0.0,0.259,0.475,81.308,4pbJqGIASGPr0ZpGpnWkDn,122067
0.875,0.893,-7.491,0.0417,0.000154,0.816,0.0878,0.75,124.885,45Q5IYHJbBdmvlcnwVpXw5,218733
0.656,0.932,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,7CpbhqKUedOIrcvc94p60Y,201960
0.492,0.896,-5.819,0.117,0.000172,2.78e-06,0.189,0.534,184.981,1AEYT6VxrxXPMoQUxsY0E4,285570
0.452,0.928,-3.133,0.079,0.000706,0.000637,0.226,0.6,129.188,7rSERmjAT38lC5QhJ8hnQc,153600
0.71,0.314,-10.666,0.082,0.000292,0.785,0.0857,0.401,129.124,5F40csF5DtKOGfEg8vuz1d,193253
0.687,0.793,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,205733
0.374,0.888,-3.197,0.12,0.0762,0.0,0.202,0.365,148.828,1z667LebVh3DtYNrVJEao0,319940
0.848,0.953,-5.04,0.0679,0.107,0.0,0.342,0.951,136.05,7AYr5rYQFXJzLSJK9vx6om,248373
0.557,0.798,-7.405,0.0935,0.000851,0.675,0.183,0.794,112.187,7eheoW4hxrH51ww2QePVwF,244093
0.863,0.781,-8.546,0.0785,0.0394,0.000292,0.125,0.764,122.938,6dHTkQYY3zdR9i9Nj0IGVW,230760
0.741,0.928,-9.063,0.0288,0.00022,0.0881,0.0669,0.751,128.072,3kqrLFMmNU4SRovGpUHLPp,230547
0.862,0.918,-7.325,0.108,0.0287,1.15e-06,0.0492,0.651,124.811,0UAEHlFR79k9CJvknSGUNf,215040
0.926,0.815,-5.201,0.248,0.00945,0.000308,0.102,0.839,134.361,42f1dOuc9o5uQoMJDky2ZB,233056
0.681,0.956,-7.597,0.0368,0.0205,0.257,0.0424,0.965,137.013,7goAEvBoGMVSzo3fzXtC8c,213742
0.721,0.861,-10.065,0.196,0.0385,0.00181,0.367,0.638,127.747,4ECbS5zFYPYMuKRVJpKmwQ,235442
0.712,0.785,-6.418,0.0386,0.00363,6.95e-06,0.0878,0.975,117.643,6wBMTv8yTiNh50fqTkT0JC,247002
0.794,0.965,-9.153,0.0433,0.0044,0.000462,0.109,0.72,135.03,5lHzMPMVQzzt2caYPaqbke,315049
0.904,0.747,-7.218,0.157,0.296,0.00286,0.322,0.61,115.181,2wPjoNKQAfEdgEYrPIBwAD,213920
0.674,0.735,-14.36,0.0909,0.00246,0.105,0.326,0.105,135.002,7AFsYEzfI8RsbjDhjFxWwy,236067
0.783,0.89,-9.233,0.0537,0.0713,0.0228,0.125,0.59,126.989,1zKZ67UOkTuD5lyvZ2gwS9,199524
0.913,0.596,-12.477,0.0707,0.00658,0.00349,0.078,0.973,127.215,6sT9MWlJManry3EQwf4V80,272133
0.581,0.964,-5.888,0.0567,0.000101,0.351,0.119,0.573,132.661,7BudcB4Ns8LOmjwNhLtFsP,222840
0.757,0.708,-15.232,0.0455,0.0814,0.206,0.224,0.554,108.928,0c4s0e7Wi7EOzfjr7XNIwz,341963
0.68,0.877,-10.241,0.0353,0.191,0.000656,0.349,0.922,108.674,3PR79C1jVvLLLmgdyHkXl3,185107
0.553,0.954,-4.671,0.0538,0.000274,0.151,0.188,0.235,130.046,7Duqn8un04Nz5n4PWk83Q5,301933
0.606,0.977,-3.642,0.06,0.0206,0.5,0.179,0.809,109.41,7ioWv6BqAF2w666c96ZFZj,294027
0.706,0.854,-6.536,0.349,0.224,0.0,0.956,0.683,103.12,4QyGhmhTBR56upH5u5fAYX,287973
0.789,0.912,-6.673,0.24,0.0188,4.43e-05,0.126,0.57,129.934,4bkVHanUn0C861g2ilZUWf,251760
0.85,0.398,-9.816,0.0534,0.0117,0.0,0.263,0.713,99.717,2fyTojfPYs67KBWN4WYRX7,258113
0.361,0.901,-4.133,0.0443,0.00152,0.000246,0.286,0.481,144.974,1dJiXJaCG2uTzvWmJ7Fh08,217267
0.69,0.928,-2.76,0.061,0.00937,0.0,0.547,0.604,130.889,5MzjQ95rdB2xt9DNa2IzaC,239773
0.727,0.827,-3.109,0.0627,0.119,0.0,0.825,0.681,128.012,1bLVsavnUruupOI0Pxdm6I,203920
0.716,0.807,-3.621,0.108,0.222,0.0,0.0935,0.61,130.004,5DdDbJvoaT8fqQMJkiGg4T,208620
0.564,0.839,-4.493,0.0419,0.0151,0.0,0.34,0.317,130.068,6aj2PLLML1AF6Ja9tfULCk,225231
0.466,0.747,-4.838,0.0795,0.417,9.76e-06,0.107,0.43,92.161,1rf3C6fWUJU2puq8Smqph9,203641
0.707,0.813,-4.515,0.0571,0.0863,0.0,0.168,0.722,124.921,2VOomzT6VavJOGBeySqaMc,238627
0.61,0.906,-2.117,0.0648,0.00416,0.0,0.758,0.294,127.916,2cZrrQMjB63c0iIugYH9zS,231573
0.655,0.798,-7.137,0.131,0.000658,0.0,0.335,0.855,128.103,2YdX7PEziOImkySNDWsaKM,170760
0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,2rgtCOVK2tpfao2VjURn84,203520
0.608,0.614,-3.727,0.0285,0.227,4.06e-06,0.157,0.402,127.884,3UN6cIn3VIyg0z1LCuFSum,208133
0.651,0.898,-4.942,0.0391,0.152,0.0,0.11,0.599,126.051,5CYJB5Md92kvcrZ4lJDALY,240893
0.596,0.73,-4.091,0.151,0.24,0.0,0.325,0.525,85.979,285HeuLxsngjFn4GGegGNm,192560
0.549,0.981,-3.558,0.059,0.0178,1.8e-06,0.438,0.873,82.331,0C9jZPUv4SuaXkuEQw6L40,185307
0.753,0.656,-7.122,0.0429,0.238,0.0,0.0989,0.602,91.064,4ZW6QfUewSO708NelnPZLF,198707
0.652,0.921,-3.656,0.036,0.0209,0.0,0.127,0.678,89.225,6E1nJTrL619Lk4UIQn8AKC,211227
0.709,0.942,-3.298,0.051,0.104,0.0,0.391,0.961,99.967,07O4YKMHCK9KfQ1gQ6nB3v,185840
0.7,0.709,-5.006,0.0838,0.0048,0.0,0.029,0.624,122.019,1gv4xPanImH17bKZ9rOveR,202960
0.789,0.716,-4.241,0.0432,0.129,1.07e-05,0.069,0.611,125.906,0AH6WMe3OlAlUb5miXt2FQ,235493
0.716,0.92,-5.031,0.172,0.0433,0.000535,0.405,0.681,127.981,70tdEHOJJGaQD4iY8Gg0b1,193200
0.432,0.936,-4.537,0.0562,0.00691,0.0,0.14,0.499,157.469,0FLBNqc5oAiTt4J2e3fe3y,303920
0.856,0.609,-7.223,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988,32OlwWuMpZ6b0aN2RZOeMS,269667
0.554,0.799,-6.339,0.0492,0.00323,0.03,0.349,0.353,127.952,272ZQ767zBuWMJ9uPf4LKY,204693
0.483,0.866,-5.033,0.0789,0.0159,2.58e-05,0.162,0.862,173.557,0xAkPiBAlndlRVd741ZDjV,191575
0.615,0.657,-6.873,0.029,0.000372,0.0204,0.132,0.792,109.95,0ttHpMs250dpFkCYAnuhnE,185093
0.494,0.913,-5.289,0.0378,0.000165,0.00898,0.247,0.478,99.92,7GuLQiPvQbfzP0kqcvgIQQ,277493
0.67,0.558,-9.159,0.0251,0.238,0.0,0.106,0.63,80.511,5mkGfmJGFZpwK9nA5amOhv,173493
0.576,0.738,-8.122,0.0353,0.000387,0.00131,0.13,0.675,168.132,0LtsuNRz3IMRrHCYO9fKRk,238400
0.434,0.912,-7.947,0.0527,0.000163,1.52e-06,0.403,0.586,175.256,1U6irC694JgPPyPtGLEA9Z,171347
0.62,0.952,-4.452,0.0579,0.135,0.788,0.184,0.949,195.926,3qs3aHNUcqFGv7jMYJJCYa,219813
0.56,0.859,-8.037,0.141,0.0136,0.521,0.672,0.114,124.663,0qnqsfFYgBo0sPHM2JmfTq,387707
0.794,0.811,-8.966,0.038,0.0426,1.07e-06,0.101,0.862,116.047,2Foc5Q5nqNiosCNqttzHof,248413
0.324,0.938,-7.332,0.102,0.032,0.0321,0.0961,0.543,168.131,0Puj4YlTm6xNzDDADXHMI9,178440
0.734,0.864,-6.119,0.303,0.022,9.85e-06,0.246,0.47,105.932,5fpizYGbi5IQoEraj6FP0R,231493
0.925,0.659,-4.763,0.231,0.206,7.88e-05,0.279,0.71,97.018,69bHJ9qs5FrUJbKP8xU8uZ,214227
0.749,0.925,-5.034,0.227,0.241,0.0,0.52,0.641,86.989,15JINEqzVMv3SvJTAXAKED,263373
0.659,0.919,-2.658,0.0333,0.155,0.0054,0.312,0.631,123.135,2HsjJJL4DhPCzMlnaGv7ap,221627
0.452,0.788,-5.712,0.0326,0.00283,0.000116,0.441,0.793,126.739,2SUpC3UgKwLVOS2FtZif9N,322093
0.577,0.808,-7.04,0.039,0.0338,1.33e-05,0.221,0.869,151.008,1oYYd2gnWZYrt89EBXdFiO,290280
0.644,0.939,-3.486,0.0456,0.157,0.0,0.233,0.861,106.031,28IEbk5a7twNTbUEvWslUb,208107
0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,34KTEhpPjq6IAgQg2yzJAL,329733
0.761,0.881,-7.135,0.0387,0.0279,0.0736,0.318,0.964,120.254,04ldRbV0aZk0OtEzqeZhGp,213600
0.808,0.85,-8.772,0.0868,0.115,0.000109,0.316,0.717,106.855,3K0SJUQNbOkUprTFcwwAKN,186533
0.579,0.508,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,391376
0.579,0.812,-6.509,0.0693,0.00114,0.00333,0.115,0.278,152.002,1Y13csEpu3TK5gQdzGLrd8,223747
0.67,0.876,-4.905,0.0536,0.0127,0.00302,0.109,0.736,126.968,4VbDJMkAX3dWNBdn3KH6Wx,276173
0.677,0.752,-8.092,0.0355,0.0105,0.00495,0.356,0.876,147.381,3zEKle6o8syCC2ngAUFgf8,249307
0.646,0.823,-4.123,0.0394,0.213,0.0,0.322,0.418,128.035,7MmG8p0F9N3C4AXdK6o6Eb,227267
0.646,0.882,-5.648,0.0346,0.143,9.67e-06,0.335,0.908,120.837,7IsEXPk6qqt30FfQv4SZMa,257093
0.395,0.941,-4.609,0.0723,2.13e-05,0.000238,0.268,0.681,174.209,43TxY9bYSyZ4QRPA0UJddL,230827
0.862,0.484,-11.183,0.0421,0.798,0.00105,0.105,0.787,105.834,1TKPfF2fvn6gVLVfp3iG4j,163046
0.526,0.92,-3.866,0.0472,0.000124,0.0,0.371,0.615,109.86,58HpsDKeYoLtNhXFQyQmz5,238880
0.751,0.736,-4.168,0.156,0.0206,0.0,0.265,0.352,130.014,7mitXLIMCflkhZiD34uEQI,262147
0.723,0.881,-6.801,0.0332,0.0412,0.0263,0.095,0.935,136.277,1b6AW6uDrtrUN0Y6GJR45j,222973
0.643,0.849,-5.428,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,165853
0.582,0.952,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,2Fs18NaCDuluPG1DHGw1XG,276320
0.54,0.913,-6.887,0.0483,0.0225,0.00157,0.344,0.452,136.265,5t514bZ4eZPtKJbKfuZJCA,244867
0.693,0.823,-3.761,0.0726,0.0932,0.0,0.328,0.741,87.904,1yKu2MhpwzDXXH2tzG6xoa,196093
0.55,0.707,-5.554,0.0304,0.00677,6.63e-05,0.0853,0.821,127.238,6hQszXJIYhtjmSTmDqZpeU,279893
0.556,0.913,-2.36,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,6vODhpvfWwdsO0i9MBWnEq,282160
0.62,0.934,-3.427,0.0411,0.0201,0.0,0.19,0.887,91.234,4BcS4LomxUnQpzx4hCaJTs,269000
0.483,0.818,-7.666,0.0444,0.114,0.0,0.367,0.691,175.668,4GiVcDqNQI0fc0yYuRGH9m,219467
0.611,0.948,-3.751,0.0753,0.00183,0.0995,0.0969,0.79,133.004,4HRa9ZWcmZ8JD7UySPu0wT,174920
0.356,0.872,-7.837,0.068,0.00417,0.00975,0.0997,0.607,166.3,3dOAXUx7I1qnzWzxdnsyB8,193653
0.537,0.882,-2.306,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,1pHP4JeQV9wDx87D6qH9hD,179813
0.674,0.908,-3.262,0.0325,0.0714,0.000104,0.121,0.861,127.985,6YX75Ps2XsWn9dOzwbqmNV,238160
0.551,0.913,-4.063,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,0v1XpBHnsbkCn7iJ9Ucr1l,224493
0.519,0.77,-8.788,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29,5JJDu0Z5DKe7mR31MGksSg,197800
0.581,0.916,-4.157,0.0465,1.38e-05,0.00369,0.0923,0.58,124.731,4YrqYew4zZm1H6h48n0LTj,212013
0.851,0.92,-2.989,0.201,0.0319,0.000525,0.128,0.545,94.516,5QD28FqaM3jTfsqWwvRZwv,226213
0.544,0.378,-8.607,0.0264,0.719,0.00035,0.105,0.149,91.078,5rpRzNcJZqKQXk9PIjreB6,216533
0.546,0.724,-8.639,0.0427,0.000273,0.667,0.133,0.586,89.991,5mc6EyF1OIEOhAkD0Gg9Lc,373307
0.85,0.608,-4.612,0.074,0.0495,0.0,0.312,0.667,94.757,5LIQBa14xlboDhAjw4tFaR,227640
0.886,0.626,-2.528,0.277,0.265,0.0,0.024,0.856,93.989,6mcu7D7QuABVwUGDwovOEh,196627
0.522,0.932,-2.87,0.255,0.119,0.0,0.177,0.33,129.473,7bHT9osSq1rwT2yaImzqCi,299507
0.509,0.928,-2.557,0.0508,1.47e-05,0.000978,0.131,0.49,132.274,6G3waRixEIXegXfbRTaIqJ,222813
0.651,0.645,-6.473,0.0621,0.000648,0.0,0.164,0.516,133.002,4ZuzA7bJPki9xqArptIjIe,242293
0.703,0.684,-6.532,0.0778,0.00164,0.000378,0.0744,0.217,126.027,3l2xQwzdNcor10Pz49JqeN,346930
0.697,0.861,-4.389,0.144,0.00482,1.83e-06,0.41,0.703,127.023,0mtPNQl5vePVwiI9Vykp7L,228200
0.64,0.792,-4.875,0.0419,0.000538,0.604,0.0745,0.383,128.001,582JLMTy2WCHPgKFJ4xCq7,368000
0.668,0.829,-2.748,0.0334,0.00572,0.0,0.358,0.648,127.0,6tsMC7YCLcQxr16O77fkoX,192276
0.826,0.784,-5.854,0.0636,0.0665,0.0,0.143,0.757,127.047,4q71x7UmINGOmompqc6IkC,209636
0.71,0.882,-2.932,0.0595,0.00777,0.00771,0.294,0.875,128.016,4wkQmYpAaMe41Rc3sYZ7Vz,232800
0.636,0.833,-4.515,0.0435,0.0585,0.0,0.144,0.0766,97.951,5CQbQMgWUL0ejMYvGrnGOo,203560
0.584,0.889,-5.941,0.0343,0.0462,0.828,0.309,0.464,126.04,5UqCQaDshqbIk3pkhy4Pjg,199907
0.414,0.857,-4.078,0.0808,0.0287,0.00574,0.343,0.348,128.024,07nH4ifBxUB4lZcsf44Brn,212960
0.663,0.822,-2.909,0.0557,0.00413,0.00318,0.234,0.567,128.002,2SHnUyZq0zwmvRIl4WY77G,290760
0.544,0.915,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094,4J7CKHCF3mdL4diUsmW8lq,184280
0.813,0.732,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,0R7YVi7w41Dr9jU5vblAok,195987
0.654,0.908,-5.184,0.0812,0.00134,0.0,0.409,0.676,128.046,0aHbHK2fHzhYVdllnkK7wR,214635
0.622,0.862,-4.89,0.0384,0.00991,0.0211,0.79,0.0472,127.967,0VoFH3RvCozboo29NcTJ9M,203438
0.671,0.883,-8.648,0.0651,0.0393,0.648,0.21,0.748,101.023,76wbrTbbZcb7OdyA8S0p6Y,212602
0.751,0.837,-3.347,0.126,0.00121,0.0,0.0296,0.63,128.012,2TKayhEbjDQzsTqheVCG7H,187667
0.66,0.685,-6.658,0.0477,0.0165,0.0,0.442,0.32,119.991,2J4Alm5zUad4hB5bY2HhtV,203160
0.699,0.883,-3.226,0.219,0.0288,0.0,0.817,0.499,127.961,6YwLgicpvVuMt1eE2OldwQ,211975
0.846,0.482,-6.721,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,229867
0.939,0.742,-5.171,0.0467,0.321,0.0,0.107,0.924,118.978,2kQuhkFX7uSVepCD3h29g5,212360
0.714,0.821,-7.635,0.176,0.041,0.0,0.116,0.649,95.999,69gRFGOWY9OMpFJgFol1u0,282707
0.87,0.712,-6.313,0.0432,0.0202,0.000331,0.0576,0.877,121.057,2ndnVdR8si7CW9T8vJRHyW,232000
0.641,0.88,-5.638,0.133,0.12,0.0,0.375,0.916,164.111,1NApivWFEmAJHjNzjd5ddY,213702
0.757,0.848,-4.234,0.335,0.0481,0.0,0.121,0.686,139.995,2rzBvHM9h36Tpdj7Jdajka,212640
0.61,0.835,-5.306,0.0748,0.0416,0.0,0.26,0.395,127.904,7yIGRf80h3Kwi4GfwJUiQl,203382
0.637,0.879,-3.861,0.0613,0.000288,0.00489,0.33,0.494,125.982,3nTlI1r2Vq2THZ9fJSgMmP,306000
0.709,0.958,-2.259,0.0599,0.0477,0.0,0.403,0.695,127.976,2SinkCL9TApmmmsHInM2sj,178125
0.696,0.741,-4.695,0.0537,0.0175,0.71,0.0385,0.763,125.982,5qIdM6aQsg9DApUsMI2n8x,304630
0.635,0.887,-3.323,0.0544,0.0453,0.000272,0.128,0.657,127.962,4gFUGo1yqElV16pdGU1WJC,222533
0.442,0.83,-4.02,0.146,0.128,0.0,0.129,0.578,89.338,6OEolOOk9Gh9bqkdpfIOl0,215747
0.76,0.652,-7.321,0.232,0.0348,0.0,0.307,0.759,100.315,5l3CML2OnzfNs5RfVgbcLt,177685
0.683,0.897,-3.331,0.0773,0.000668,1.7e-06,0.166,0.536,105.041,0FRCItQsKhyIge8dB6v81o,171773
0.743,0.766,-6.375,0.0265,0.0873,0.0,0.509,0.61,127.96,4kLLWz7srcuLKA7Et40PQR,289133
0.795,0.523,-7.165,0.0423,0.061,0.0,0.0914,0.855,133.024,5dNfHmqgr128gMY2tc5CeJ,186067
0.911,0.551,-3.75,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,3aw9iWUQ3VrPQltgwvN9Xu,265867
0.822,0.739,-4.541,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,1dzQoRqT5ucxXVaAhTcT0J,241933
0.529,0.768,-5.51,0.0566,0.00224,0.00075,0.297,0.769,127.316,6yl8Es1tCYD9WdSkeVLFw4,210880
0.531,0.752,-6.161,0.0305,0.0421,0.0,0.12,0.103,89.917,3ZdJffjzJWFimSQyxgGIxN,237800
0.726,0.537,-8.896,0.114,0.316,0.0,0.0707,0.882,96.889,7jIAttgQTpLDoNtykIQXjH,145707
0.758,0.686,-6.346,0.0792,0.0848,0.00127,0.142,0.444,130.007,0Oe49j06Bjrxs8PltuVeaW,230907
0.792,0.694,-8.496,0.33,0.0619,2.32e-05,0.25,0.804,177.094,4LGMSdeKOUoy5Wf75Je0Hl,309773
0.835,0.669,-5.582,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,0ByMNEPAPpOR5H69DVrTNy,267080
0.611,0.689,-4.976,0.041,0.00455,0.0,0.514,0.704,144.992,5kGCh49aqeRMkEOhQ9mcrW,253000
0.874,0.692,-5.28,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,55h7vJchibLdUkxdlX3fK7,178560
0.838,0.794,-8.245,0.0531,0.22,0.0,0.0575,0.962,132.446,2dCmGcEOQrMQhMMS8Vj7Ca,205467
0.846,0.438,-4.981,0.141,0.2,9.43e-05,0.0939,0.512,85.013,61LtVmmkGr8P9I2tSPvdpf,237480
0.751,0.783,-3.724,0.0859,0.00379,0.0,0.036,0.816,119.975,2CEgGE6aESpnmtfiZwYlbV,202613
0.607,0.934,-4.217,0.0314,0.0327,0.0,0.0909,0.568,122.01,7ElF5zxOwYP4qVSWVvse3W,201547
0.528,0.906,-4.304,0.0792,0.0333,0.0,0.187,0.542,127.981,3IzaEzfHPfxG3uolyTARny,187653
0.663,0.861,-3.398,0.109,0.0338,0.0,0.082,0.654,119.963,4356Typ82hUiFAynbLYbPn,220800
0.835,0.805,-2.545,0.033,0.0166,0.0,0.345,0.891,122.98,7gDKfEMIhyyO4asgEXwcrs,243133
0.704,0.849,-7.32,0.0321,0.172,0.000414,0.15,0.962,103.456,5tIZyzhsZhXEDK7PtlFD6J,287160
0.965,0.857,-8.458,0.17,0.00131,0.0,0.0726,0.951,127.656,6jBCehpNMkwFVF3dz4nLIW,183760
0.648,0.942,-2.881,0.0878,0.021,0.0,0.0594,0.73,129.007,7HacCTm33hZYYN8DXpCYuG,231373
0.914,0.586,-8.435,0.33,0.00203,1.58e-06,0.0992,0.655,116.371,2tY1gxCKslfXLFpFofYmJQ,157440
0.813,0.693,-8.0,0.266,0.0343,0.0,0.121,0.618,103.508,0YEC3pNS0uIKvZb5u4lgsu,391693
0.82,0.731,-6.02,0.159,0.0133,1.94e-05,0.131,0.793,127.076,5RzFJd6W40SDTyZkX6xx45,237120
0.729,0.593,-7.666,0.0327,0.0309,0.0,0.207,0.805,95.963,76fKBwy1XNB6GaZMJyUhuI,174844
0.809,0.562,-7.694,0.0534,0.0816,0.000418,0.105,0.798,130.003,7zc3J2gTnGj9AQrO9xxPqP,194347
0.776,0.857,-4.943,0.0704,0.0913,0.000164,0.918,0.799,118.418,1D9KEXIrlmPUkMTdYzqgX4,357493
0.5,0.748,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852,4bHsxqR3GMrXTxEPLuK5ue,250987
0.697,0.832,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,2grjqo0Frpf2okIBiifQKs,215093
0.767,0.776,-8.915,0.144,0.0143,0.0,0.326,0.608,111.686,3Yxmpx64AdWAzG3qAD4Dty,301893
0.967,0.583,-5.562,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,242733
0.624,0.654,-6.582,0.183,0.577,0.0,0.104,0.564,73.898,7Lf7oSEVdzZqTA0kEDSlS5,288333
